product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
64d53c24-272e-4496-9ff9-8d174b107bc5,o95Js6udGiAKiahXi8r2t6BJ41Wg0K9OdEawAH0ilFlSi,42,395,10,4973,42,125,103
c8b9b4de-47e6-46f9-8b2c-c7625f553771,X6RlmY0vh7myhMN9tqE6OOZXC6bZ6GwrUfT2nvOP6WeqV,57,59,7,3528,74,133,171
82274bc7-af96-46da-a5cf-1ebff4df7e21,T6pQeREkaIXaVwC6S9zKtBbbLRuhN4cFxbutbVrcwWHhA,20,302,2,1692,47,40,160
1199e7b0-02eb-4d58-b209-a06e6156a3ca,L0XL3VX52jlQanlR9tgiCvbS6tut7AfVAemihq40T4M8W,41,350,6,11787,163,123,178
e791c0f6-8382-4c03-8ca9-180b3bf5449a,M87kkM7CvPFzu9gZIiZJX1thJxMk4dWsOiPDUox8B6KKq,63,311,7,6742,170,63,196
6b6ef173-5c3c-4e10-8077-62e939f59387,Ev4KquB6LAvBzzf06tG5rbAE2X6WCr6DcF20bfZMmXPrh,81,65,2,15786,150,43,140
b43bf0c2-d234-4aa7-ba75-5f3b59b3fc9d,t0O7I8L5dGQXgdspObUVW92EBtXWnKQtZgCSodGeomAQS,48,259,2,18535,35,10,147
969fff91-b913-4612-a445-1e0de061149b,bNAnqZ9NmdIs46xYbYvpg0Rqoa8KSlpI0U5U6peCu1KAJ,58,123,9,12317,82,43,184
66714e9b-a572-423d-8ab4-f0eba5e855ce,oXppPMsruHfFW3hBmkpUDNK7A9bE3I9thRDVR4T3Sl1Ns,92,125,9,19464,117,42,138
28dea13a-e5a9-434b-bacf-544302727700,pztDFxIQucOzyGdT61GEucQOSTLneEG6ch7zel0qQO8Xm,25,56,1,12050,116,108,158
80f73d21-663a-4169-8a44-79fabba490ec,lgwkVYjLnMaQx3OWCoS4MLBiIODqwxHzz7587zVyGVA75,63,290,1,2244,165,147,161
6d79bfaa-6de5-4ad7-a389-fb7f297b4ebf,bKWRrZEjt2vKuptKdQocqWNgpxWJEiQjJer0adkKgSrYa,73,44,8,7759,71,31,77
ac084dfb-d158-4c80-9996-1a5fc0117136,fO3NMu5bjnTctzNaXYLQWrH0as9C4r8nYHkkiZDXhfdZN,6,426,8,16271,25,80,156
a8821389-fdc5-4d47-b3e7-8dcdf98c1b34,p9tkQHSbd3vW6JOubXSHx4Kb6OtfhVIArUNgdlnDiZZIB,12,171,5,7846,101,79,18
0be0e830-f647-4e7c-937b-19981e8ccda0,YLTJ2rVm0sDIrTnDZiOOP5QenBggsQVI0seriGfFCSAPV,93,426,5,12101,49,56,92
5ec33ce5-1558-4572-9891-808ee702dfe1,QZSmzdBrPTY1ZU7pe2RycJNNq0XzFVPOhbyMlWVv0JodM,20,476,8,16160,121,84,35
41543a4f-7bef-4f09-9cfb-3f7953818d4f,LaqnylItAnsrflj8jaRqP1YkmkRKvZ7EgDKJE2JCcWYL2,62,156,3,13267,10,200,17
28b976db-f0a0-4aeb-8c3f-8609354ea154,fOl2PoFo88cWUcZ724n5AtCEkt3WNpxdGTfx7Vg4nJxU2,57,373,2,6851,160,175,105
b91177d7-0723-4704-9e4e-35a174c62617,fYXYGW0mThvZeyYpdjpAPcFZvP2I33hRUzRj7TdkNNNnQ,24,162,4,17589,145,42,40
be25bc32-7da1-4d90-a803-f19dad19edfa,GQZuEwEYsWsqEquww5givNwJJJv8as84QuRAdc0ZAhxGy,81,482,1,6414,31,169,29
41066d88-c4d4-428c-bd23-49200c48132c,r48ZpdXHGz59XMQKEw1bxwQcxQT8LUTGXfWuWCdrjQOET,20,460,5,10051,77,115,68
23ba2341-0430-4c08-a5e4-49efb612c524,lCRLU0CTTbP83CfhAkayRVq2szczqOoIckjbaNVb8w3Ee,50,418,9,3645,179,94,99
4750c0cd-8b4d-4bc8-a5b4-0b0972136876,KktLbVvaOS5HEddxwiZzJE75FRO7wLeYUq4Rvt0locy2F,79,250,6,12124,138,96,126
ae0dbfc2-b3e4-41a0-8a66-69f886de11d1,CRaxsw6cBKYW6siAEsibS3W5h9XOIqRFxbi2ippZQhHkA,90,243,1,13270,88,27,53
adb30ea6-206c-4b5d-b5d0-d01ae61e65af,PPwOeDmhXGM3K5ol2Ic94cRVledTkPfDtuDBZeRX0TdTS,46,313,1,17978,80,24,134
5e780432-b841-46be-9606-c394ddb9bd7b,xPlBZSresNP0QGSc4ZqkhWiQuch1coaZgHj1XRSb1ON8o,99,469,7,17225,144,26,175
0eaf5811-72ad-44d1-94bf-b61d2e06e0ca,jFMELc6vne2TDRvxno1YmZ7YkAHIJZr5g8NBNCQHuDr18,58,119,2,2899,155,32,199
01932908-98ca-4327-a84e-48202f841ba5,IPu7eBPHQGZgmFXv7HoZvu0FKEBHqAOTwO5oApsbzvzoO,92,343,6,7018,66,46,161
64437a76-8868-4569-8507-16837a3708c6,YE9t0E9ugw9EM3cLQRU7sdA9RxkOzhr9INZSJryFchwuV,94,365,10,7924,88,165,21
9ec487ba-21fc-4da6-8e4d-600a44387a15,SmL94g9LG7j1VNIFpw9iQFDAxQoBb98azagcQwHJn0ZaE,74,355,4,18678,69,130,180
d6877c23-eee2-4ebb-b8fa-eb8db5a40c8a,jYqn3ooiCg1TfPh2BM5MH5vsCxCcgHG79p26FTLiqYHqd,53,127,9,8095,44,36,197
0bf8811e-c6ac-4d4e-97bf-f41b41d6dd5d,pYQPKwDzs7SxmvxQQns4OhZGcBRWBDRIjTsHhAjgWHDN9,65,136,3,3732,73,186,147
ce2f77fb-5798-4df6-a4ad-93664edaa8a4,ySFXsLyrrCBODTErgI866uN8GxlHG3GDVloEmoAptEw1S,62,123,8,12956,102,180,153
b482f443-6ab9-41bd-9d87-2718b8ee75f0,wh7Jl9lUi7j9BUQoB8Bo2RKo1HEJ9LzALRcie0nDsAKdN,34,115,2,14326,56,132,38
fe3d18dd-9732-45b6-afc3-05184bb2c084,JfORwgqTBFHngU2CkT4QjojN5v4bcKN5lsq5fD53Q375O,42,303,7,3266,186,173,47
457f00af-d579-49c4-95ea-081e42691b25,OTLj5DocItsGlnA8drgIY0Y2Y5s66mI5Q0IgOsiI7GBrF,18,397,4,18467,189,66,129
d2f28571-b847-4eb9-8302-a67ab5820fe3,aHWZ75bOnMcZhuZrVKGU8KV4cVDx1o8kfM9HHgQNknNpk,73,127,8,16690,180,17,163
7fcdad95-1dc4-42f5-b81b-7e0514e98cf7,jnt1HyKFaUetYz4ZI5DHAmgWPP6PKpy5RDqoLMCqqFRkG,35,478,7,826,97,20,43
142745e0-aaad-445d-a560-122306dbb60d,jFGEQdGegYdz7rInrM11r4rc4RGyiuCgVAoiuk6vSelai,80,253,6,5652,173,57,58
2147de07-3168-4a9a-9aff-55bafcfb4aa5,5cIu6Krq2iNt7nlabcmlOsmok9Md8gaw7cZdJjh9TPfix,83,326,8,3019,59,154,187
e4ffc7a5-a4c3-4382-bc68-1d0575c11705,oFGSkWrvtJcXlS4GJrowYmXEXYGzF2b2dH8t0dGLsKW0u,38,140,9,15818,111,146,129
93a90b95-3943-46ac-9052-183894a5d86f,LSvZJUQREu9UyiQUguP9B0R0xQ01Udv3Qa4BQvaiDMMvW,67,157,2,18060,77,118,22
b19f5eda-2a12-4373-9b57-52a5746d725b,I2yEeqRansNcaVKG3jpWI06DkJLBWaYOCO2y8VrKI0R77,67,371,7,11308,173,126,78
1d334ea0-3662-421c-b3a2-a8fbebfa8aaa,QtAmHhM0FmVEkhBPPRDCK8zfe7JtVVs445oXfCwEA31fL,81,356,9,7183,129,149,110
5e6119ad-88c6-4e1a-a5c6-fe06f5e176f8,tiEfkwAhI0DzUSiCt0vcLO39A40rs0UYzDtrx6HCTVwDK,64,151,3,10787,33,108,73
235e5369-c821-44af-89de-b8b5408ad40e,EtvK9QQDEJYsj0xPWdnbVOilAVwgY9tSsVvlO1BCb1d3M,62,41,1,19517,195,65,19
fd1c5272-ebfe-4712-8ecd-177d82283709,4kvg0wkM6fmCpGxQ3iJoEOrvIFSQYxqUAfwnG8fYtX7P5,78,231,5,16090,198,63,197
e23a6325-6c28-480b-a422-8435d01a1ffc,bvkP6qV8z3ArCTR6xR8DPwYvvud38sICwHzzj1oxd2Okf,16,178,6,4660,114,163,110
7d65e6c0-4e60-4142-a824-3af0b0a816ba,hNeFGcFq2KJd6kWBh7MlBbotJRgFsQ8OlWUMwuyQW9jVu,95,454,6,1879,95,43,23
ebe276fc-f482-48c2-9366-b0e7c1026a38,VmM83LLqrvzlKXRkQH3f3OetRUqEEWJzCHdrDJyoT8fsU,68,137,6,15770,45,192,92
0e50850c-915c-4ba3-890a-7ae074f10fe9,UVFRU9Y4n0sU7n9JZ8iNVV4RfR2Ss0wcrgkUxJnketXMq,84,153,2,7286,114,49,168
f137df84-2fd4-4a7f-b773-766574b4a1ac,r9OYdFVNHDAs8cXmOPKg17482MR44EZSAWhNfLVmhKfqX,8,50,10,5467,78,24,119
58550c44-715f-4727-a450-d9174e7a9344,KSOwzFoTgrvW9Tq6tsKryvkgzbQX2mO4ERCznHC67pLma,72,279,10,2949,163,34,121
e9dd2e14-f5de-4b29-bde5-c2f1c119d8a4,yfX3pdhj0G7ZTGSdGZmXrGqL1Fy1VyPdDZrvkCs0ajCq8,15,156,7,5179,159,15,33
2e15f953-9269-4fed-89b2-cc149d433b47,bfRBujm2jtud33t49UA1Nat8CQAkkaGoO2SZVIP5SZWVb,67,308,5,6067,82,159,108
8d63e9da-f3d0-49be-9640-164c1083a087,GZ2IvJtKYthrIrUgj1UiauewAMoki9Mk1sDPNzZeTvmE1,17,99,5,14535,130,141,155
e4539c3c-cf78-4440-a46b-7e9ee83bbc03,WLKbMLY4HhfWv1D6vgr07LOcBpqfnyQrgV8XCNNApNmvA,99,418,2,8280,107,193,56
806cc49c-3669-4264-be7c-2cc69374fa73,HrKQ5uYcqEFCA0A4z0d4MsU85ASEFf8NKJGqigFhzFV5g,76,414,1,11676,83,72,144
8ead2f01-0892-45f0-aed7-28ccf1d14c62,h2i68yEvr1lm84J7ry1wirhAFAn7bNdalukff2BhqZNel,94,493,6,11241,105,113,74
620b0efa-2e24-41a7-a461-32bbc7117544,AjqGfQ9yLCHzPMzp6wYlDtR4XkBF2OFWB35PcPltUm6cv,48,139,1,15669,191,26,114
29506cd9-1665-47e3-92a6-d8a08594c7fc,vO2jdLAFycgVDvglsir0nGkwlLWFtnAVTK3abcs29K6wF,30,496,1,18720,149,66,14
37a387de-0eb3-48f1-aa66-047bfba49a97,v60qisZEYUW8AOOQyMyBQZjpvRLI4LrUfePKMvvrX0jWm,95,386,8,11849,97,146,27
a26bbe3e-b990-435f-8abc-e75f19a3d2dc,GZe0LT06wOzAvUcTJX9rfPkSn0wplpKNPnXAFcvOtgNvE,8,262,6,4074,175,48,112
7ae4c956-1f4d-4ba0-ba3e-acf1f80256ce,bIVj3j8J7qBhHMVfFErXier0n07P9gYYEtXGy4dLPtH6h,50,419,7,11651,181,184,142
31a7c9d0-8a0b-446f-a210-8bd96c967e48,8q66uPDn0uAx5YEQAMfenBnOYJzqIfOfz7ukQeh7gDfk8,9,29,9,13475,127,127,25
d7538a6e-fa89-403f-a104-d4cd62d1a586,RL5FXpeQuHf5lSJkZjSRODr1gm9hizBktxUfN1EzCGsQv,89,46,7,15570,167,127,147
34c6a251-9305-4463-9eab-a787de1b1bbf,PaztBrxO3DGP6B4mmu4hCVaDZwrrPaneYpWufgN1o6MJj,64,499,1,14905,104,111,80
55aaa42c-cbdc-43ee-a445-55277fe469e4,b3uOIqVxOXpsrxAjVFMDU871XAJdlpIBQ9Ov3DqHZWxs0,87,117,9,2046,93,72,44
d1bae7a6-96c7-43ce-997a-a65576837c24,pbsYxoyYLccGw2UloQRWpG5cSxERRuHvpLq6u5mHEQqS1,60,69,1,16970,105,64,196
e7bea16a-0532-433f-9f5f-7565e790695d,GVlOYw6MJDcjajO7o41OJAfJM2EdGmihl3hfpjnE6sHw1,98,315,3,13344,137,147,39
b50e4837-9045-4746-8060-e398fc87116a,u8sD0m8y6eDxHQVgFbRyD0IvWjAoIgYyzSkWaDf2zPdZM,93,254,8,615,147,11,33
ff371d88-9a15-4c20-9119-39911fbe638a,5msLfNawmzLSmpQTwfY8PrjDcvH0DPEH3I6w1EW4geCl9,53,428,9,13861,96,160,54
d8274dc7-471e-4886-8a51-ac354a36e733,hAA1zipSwakoZccXsy2rumgUHfXM4TSvGrKZtULyoGS7G,89,397,5,13717,27,69,141
006198b7-7ba3-449a-bf32-d439d856b53c,Z57G5owjSPCe6y7Hl3WAGzYGfn4CUGdBkh63NCvsiuDPD,73,87,9,16576,119,24,94
3f46cf23-3e51-46fd-81bc-719d830b3e0d,FwSXD3ELHkqKColZJBBmqIFtljIImcb9SiPjLltUj7Lk2,38,64,5,13326,59,168,75
ef480cff-17dd-4b0e-bc1d-bea5af78fc0b,xQS8fdvRrLksaLzeIY8iLlCK5k8BjQSHYhNM90Zo8V0MO,76,204,5,2876,167,168,30
b4bdf43c-aaa0-416d-a8a6-7b5152648fa4,HgwKGuIXWr88J4laDEYUPkICtfLuONyXjhOdWT8vuiUoB,97,212,1,6697,107,41,182
fa9974bc-67b7-4e36-8395-94abbc63f2b9,HSzqkpewD0Hiij35GaAnqb9QbnNOlW9tutLPBW3ibudIo,64,474,7,660,89,87,77
34aa31c0-88c0-4a77-8d06-a004d8e8fcb8,oggLHSccAN6bXORxMvr28Wiil3SJkWxulF2X9mDlbRlCH,84,293,7,11170,55,124,163
714ba174-888d-421c-9684-66dbe95b43d2,LD542tE2YSH0NZgZ2hlVqBSfi7wyRaseuGOORC5929Imr,61,152,10,918,81,20,19
bf78018f-6a48-41d2-93ef-864d11c7e360,CCUdnbmvh6PeV0qk00wN4Zq5jX8aLc105oBYn1CWAEh4V,79,182,5,6018,82,73,66
73f086c7-ad8c-46de-9419-d9e60688bb1c,mXIT6XXPTBQtcFG9VbfMULmaxq2RvjFElbpbTF0BZAIAd,71,119,2,16385,153,96,37
73ef021e-4fc7-42ec-beb2-db19a471c63b,6QcrNEL4xvBSv00Ds7wO1xx5n78oAFZ1DH8odctQG88LK,63,308,10,19125,189,185,135
693590fb-87b2-4122-8535-64cec8156614,sz0msISj0GLMV5xLq9iqLQJKiaPnkVz8blIUEYxnZb7vN,42,278,10,13532,167,138,109
5ea80409-d52f-485d-9487-633edc9b3598,obxpoXWkilVvQVyCletBM7vByqe49GdX8Ot3IxPy3vMi4,54,69,4,15912,166,79,13
b4f78092-16db-471b-b34e-a69f65d5d6b0,aTE6j93AxqSu7VB2YQkPoQ5ZIqiHwaGXfwYdBozp4A09x,17,43,3,18510,171,193,140
27c7b0b8-4eae-4f5c-9ed2-8c45176d0bec,Nsx6gQCxpTOSc1NmnvJYDGX6236ZdvQt7Fs1mqmKepRoe,42,297,4,16443,183,192,133
2a6016af-8ae5-4095-b0d7-30e2bfea37a5,KFZ04hhueNQ1INpzB8OB113v0cToIIFRSHNutrGJ3WhT1,84,123,9,11635,88,153,71
13b7d3d8-8dc5-4f88-b553-67530e75d729,76zos1nnsRZS2YB7vmoXzhU0foG6cpccQcvsZiMVsG4TT,30,363,9,11257,63,57,186
ac1afb88-15ac-403b-a84d-08f6f003b8d3,m8URVWSi6u3cElgaDFPXC0PWtweljzmdeNlR7c4W1CQZu,71,380,3,6165,65,31,142
6d852db2-eb67-4ce6-8c37-c01d1ee2f1ca,wU5y2XsLyIMu2P4XVBSP35esmSld641dmIIWeUMOxdpb5,56,336,7,2694,10,89,160
0b2ae96a-c87b-44ef-a457-c7fc70177b93,PPwTDrPNzIrFf4lhmklqtzvYtc8ZblwMnLMnt4CX9iPmI,93,55,2,16830,90,195,25
a4961d8b-3abc-4477-8e1c-be2159eb4d23,gdCxjoPtbUIREkl1kBYYhXru229Dj61GIls0yy1LisXhk,23,39,10,16386,136,120,54
2ca6f3ac-2cdf-427e-b80e-c9ac81ac3f5d,Kyk9PA19o2IT0wsGAuyzhCIJpMvsjcXmE1PdmFmoqXy7c,9,74,9,15809,102,128,124
86f4b8ab-b1d5-4925-8ed9-ae5333ae87c7,zB4emuKWF9VShqcLNxXDAzRCfJLXezqIqthQsTpdsx2Pi,41,306,3,13491,184,135,30
c5bdf913-c761-439d-b730-de367303853b,w8Y9jOkYUl3sqJsCCCK6NYXQHRHIy883hyFB5anCswouy,61,498,2,13577,12,106,79
4351e2eb-908f-4d6a-a191-477c5359e1be,NQNfNMG71OhnnxUtijt06EF1O4KZpm4V6ShlWHJOBnnYb,10,77,3,14866,68,142,103
5e0c5322-ba04-4e24-8625-5247b44f2c50,R4OV6gGwkhFWoSm18fWWvSShufyAIM8KCxgRrYHthgqrB,73,399,2,3817,174,180,190
06e35efd-1878-45dc-8319-ccef11d6ac23,Bh86vudK3SdSlETiOY2uvsbEbFduWzuJtwfAliIfRTYZz,67,383,3,12478,146,49,156
8e315f98-d9df-4dd5-841b-854d709a4998,BAUdc4v2YI77YizC8shwtqTpSwxYVsNT8YEiCTdoJyILc,18,465,5,7911,88,35,110
170bf08a-dfe4-4745-b98b-31eb5782df59,fm4xg13qdyKjbufXQWRE2Yum78zzBZO9rBX8IkH0N5SYf,38,49,10,1410,181,104,144
5faccf54-d09c-4c10-afa6-2c0ab60b83b4,QVgOMShc4e44mvDvZuESr8d3HrKKBxYvDvUl0mdEApbzH,29,444,9,13125,81,95,186
f40a1cac-f47d-47f5-bfa4-1423e8470d4b,huaIRqX4Sk7gcNduH0rWDqogc4pTLfRoCkTSyRSUlQgwL,70,461,10,3476,190,18,35
4ce47a49-c3bb-4db5-b4a1-fe9d118b21a8,XbQ6haEUQEJ5eq7kjRntPNDpcqufpsMvAGjiXnxbBkSCZ,89,93,7,2289,196,57,135
47ce8d6a-ebb5-4ebe-b427-256bcdd2c80a,sXRcSm8mEHn1vhQRhBdPDVhQ1wsHPJj8OYQLsIVAx1cMm,38,356,4,11437,49,171,182
efc4d6d3-7450-4520-956e-7338c266780a,iiFPRtG7kAGPt0JkGevHLpBDlbs1xhbrP7DmO5NHXuRvd,60,122,8,5241,25,73,189
8069c7bc-5965-4929-a3fb-31e127a6af06,AmgotjbGxy9CHoNUIOiyjdnQyj2cIrbQiEzj16v4GzwFN,90,496,5,15334,64,108,85
04b07648-8db5-4e33-ac6a-f0d011915031,gFol0saHc8fZtqwdtuajSPmAOotZvni9q10qmZ7ld5Rdn,49,354,3,2623,134,142,142
f66c80df-95b2-49eb-bed4-5f7e15681ca8,0tk6J62jZ0xY7lBlBN95YFe9ZhMZmIi6EN6MbWUwTQeA4,39,21,8,16037,27,73,43
1d953220-b6a5-4bd6-8ae7-de192de61193,T7NUna4VYtVhe3kqZGWc4McFOKkmM43DVz9cSu2bny2V6,34,129,4,6828,185,107,188
35e2819c-b5f5-43a5-8ea0-8e1a2bfb0eba,3m3ktRgkVOCQLBFNy6HFjadK7sOxTzbgq5C3YPBcanhLG,98,140,5,1481,137,11,91
295002e2-c2cf-4e7f-b203-22c300b2de38,WjE3HZSLRqxkUUXV50HpmzdxgAkHCvSoz9VncBkH3HcVC,30,428,6,9943,88,68,103
1feb375f-7343-4b94-8676-7c169c77532f,hlLOFIq8ybFEUIFujhuv48AL6fRSzEgcepMjIMZuUlLoh,68,355,7,14163,65,172,43
03a1066f-e9d0-4019-952e-f455884dbe60,tJxb81SoE1uVcH4T9S4yuQmz9DjuiA8EGeHwEe9qyTU92,79,429,10,12173,91,173,63
ab4f0fc7-af97-4a82-aeea-b410aca7f641,j8B1ySBS4UCpPI3Kce68nZxIoVOojNtDVRMkw3QHE78wM,21,188,10,4496,29,57,35
e4dbdd14-d63a-4a6f-9808-89e4cc6b2e67,EJAUb7vYQuM1lOjtvHr7mgTOgHNgLS69D25Zj5eQ6yCur,15,356,4,3190,29,82,158
0502054a-def4-49c3-b7e0-fbee08eaa958,3AGGpv5LLNrG8WxPAjAX50JICJBdGsDkThQLyQgHNoXao,91,110,1,15545,151,141,12
3bc222c1-cd7b-4057-99aa-694211fc86e8,wQZAxktwYuNVKEEiQAGXtuLi0d9ejoFEYwz3a0KJ5zjt8,66,405,1,17351,193,33,160
2a620893-98ea-4f0c-adde-ddb665c2e885,8wIYjyIDzj61JP0uhEuYXjOiKx7c95TcYe20WAEYY9jIV,53,243,10,9007,27,12,166
503344d6-f987-4e7f-b118-898ec4d58a3e,FY8fhxn22VxMt5HDki2O8N8jYyxytUrFkgRWctJRFn70l,43,117,2,11780,133,14,162
2c01f134-abe0-43c8-88ae-fe6ca10bc041,oMI10utJxF1BmlnpisdYMCycm9RctVeLgHglI6yQLqtCO,9,245,8,12638,31,176,51
99620466-7294-461e-a4f5-22874d094699,sMbqK0D5ADWZEvANcbYlWg7BakBHFZbz6ZhbcbBBnnZ4o,57,495,3,1482,197,133,154
e53b5b24-6ba6-4046-8bf7-aa5a98c141c2,9HKuuTfLHFBFhbhMrHWLeG5CEfabKdT4bRdH6nx7RlwXU,68,320,2,12698,93,109,190
51b46f0d-0c16-48fe-a1f0-97423755d71e,A5kRL56eYgjB7lUuO3AchcPHYnVFqLfs64U7ozT75rVZD,6,155,2,7999,118,82,136
5e1880ca-2f37-47be-b6e8-cf54485bc4d7,CyehzHpDTJLWLm2Y87mt4qq314PL520ixF6sibdgRCbi5,84,206,7,3837,61,180,71
e14bce1d-e3d0-44e2-a3e6-0813234ee1de,PiDQXHtOxdHtkxy6B270chT0tvkIcgBBuBkBPkW27DV8D,79,253,5,13480,183,161,183
d917f2d1-d843-418a-961b-eafd67cde533,IZRcbbOzXO8ztcvkcyNN8Dy91uGAMAovciWzUQGryA99m,82,268,6,4739,89,192,132
95f6ac96-38ce-47a8-aaf6-e167ccde4971,QYP29dcpeEErX0e893kIX1F0RcinSvyNqOhJ4xZjHLPXx,7,42,7,426,103,151,149
3a6e52c5-89e5-4eca-9873-9489a8f09181,SvBCouqz0nVyicGqUg820fFztu7YimxaITRh85Uv8J1Ex,50,478,10,6768,103,162,45
861105b6-4f70-41df-8db9-024030a96398,TCb2Yfw8RsrQruqC0MMN8hGg1nZpnGPLdh9ZbWfc8wn7I,7,404,10,3662,74,25,118
7a1fd1fd-8574-4155-bb34-f77fdb7446d6,AatqkCxPLrRaHwV8RP18yIUU8A8CqM2uwrLhpfbXLVuL2,34,152,2,7182,187,154,121
318b5574-7d8f-4611-a669-192b7ca8b524,insQ5sBnWH5RPGT6m8wKbiszjhjBXf5HAlxaX0669M66i,84,298,2,3233,59,29,81
b7c4bc89-5ff2-4c33-8d64-f143ba19b9e6,OvQvqBdUGg4DbFaw7PddgJRTqcjshziFCg1f74QYO5Huh,47,170,9,9083,197,180,15
d804354a-8b99-47cf-ae81-e1912653122f,dKKaFtgFudJZfNnxp0xhVc3aCk7sWEhb6JKBnoiYkqWXS,40,60,10,4017,191,75,98
52e7d29c-988d-4906-bcad-745de2456566,C11AeL0mbUIz5nFDLSFem78Ef7JanXyGVw2R3a6FKNDAB,7,178,7,461,177,125,31
256ed47f-450b-4f49-8a2c-978faab04597,cUEaydSzhAV495lBILJYUWUqnz0vwz8cOHSeI6KikEGQ9,25,333,6,17441,29,183,43
a0e5120d-6443-4c22-a76d-7e31f3b1fa96,d6qZsJpmJ51yNLXZzd0MjRtERmLtueBwkL0U4I1zl3sNQ,71,227,10,4896,173,158,115
994b7aeb-4e96-46b6-9e81-43889366985d,xQhfKNEU4hKU9wDyspuxSdfLY3H8eeNvTbK0LznDr0Erz,31,111,10,7455,132,12,90
a66a6a89-3359-40e1-908d-dead771f056a,ojWOU6BFC576lSrSpBRmArnmxUDNjxW7gaUwNcGxNftP8,51,294,3,2696,77,66,158
4b9555fd-a071-487a-a6aa-c2617452e9ca,JU3em382FQbESkXxpsoa9zUIqaezj9b7cTsjhBmrS3NsA,75,442,6,16466,103,172,162
2e29ba7c-c8f4-4f9d-94c0-d4ac79aee5c6,jBGUWlhVXquvf9qvJK25GzpJ19pZBgrKgnSAzj8oSwOFT,88,460,4,3055,174,170,148
df292ca3-fed6-4f73-813b-44a3a0e9cadf,KuGM4LrQFyvRTdJ5CTQBWbXvubsPdDPqex6CcJ3zf7SoI,61,153,6,1812,106,186,67
a87ac273-acd8-4f36-bbb4-881d0832103c,k1mvhg8gvghDdcyeJh7ARLPXYn9PftFfcUqPwcza1NItH,93,68,5,13495,195,74,118
08457bc4-09cf-4da0-a433-c773e461de9c,JAXNhr7VXW95fz8XN1TGfGeDmXjeZU9JpeC84eQzqE2EN,82,482,6,11157,186,28,11
07016bfc-598d-41e1-926c-89ecbffb15e9,lzi7hprTGMzARIlKvaOUufSdyvFqxBhSD0NiwDU9iTx1u,79,373,9,18753,120,178,57
ce6d7168-2cce-4e0b-b846-a523a9abd8cf,jRIyG63SCVDu7wSc49GTcoJsbN5tca8IP1oQsZY9WvysL,6,221,8,17571,55,154,47
99dfc86c-3b5a-49ae-b85b-7c422ccde2f0,4PoJvTVfeGz7NKEAVhFZlUTtLhRjTrT53TM8ncWJsRt78,16,171,5,1214,133,25,113
9efe3003-de3f-412b-93f7-920a1005bef6,rk4XEjmqIJoNRObop5OD8XBsHvngFYdkOyqtR6dsuDr2l,6,64,3,19941,100,177,190
de6c4a21-0b70-4f8e-94e1-f05d09f7a69e,ZWGBfyY2XggVjIrEoWAhHSjcFxWnvDWE0b6xcedinsrIo,10,83,2,6730,191,149,162
b7174821-a2cb-42de-8a79-cbb2604c1905,EpB7Fn2xZZcmV8ASraUXt9PuOchrbnKcXe9xRt3eBUxBU,63,428,3,16154,161,16,149
2c068e29-209c-41ba-9419-39e05f392136,pYUlPLA805i3ZuhSsBcEhSGnqpxWLkCqt9mCfTFeJvvWN,23,129,2,14977,156,27,94
1fdd15fe-9b32-4b39-9efc-5cbb9baf4db6,TRRIH4aLQeIwN6XNDuyj5Telxt2wy7UehmyscZ0jH5TUF,56,247,1,16822,10,143,131
a323fe56-9cd4-4124-b65d-4904f8c2dda8,q2kpywGXbv8o0riTseMdxUrK7OSZrZ0plqQLOuTh8cnzE,85,372,8,19451,44,118,195
886116ed-935b-47f1-9631-7997ffeab147,dPKI2WPk8dH9oM6bpB0YAzDwwZ1APVDKxHpmQ8zwCvWAN,63,443,2,12551,191,27,78
1130ba4e-57c1-459c-8afb-dee0e8ed0ea8,8yhu562XE138s9JO5pxepSj8UGHARQz1lTrN6AiKYZ1PK,95,127,3,4570,79,180,18
04f4240c-53c8-4fc2-9e10-87b1a2d61f57,DnHcwVABZ0iLFei653ZmrZxj6MAEY4abMEildMLr2U5ux,98,62,8,5145,105,144,79
1fa08394-a53d-4608-ab7d-c05f9088d3eb,jr7AGBbqUa58IlnRLtv8ZW9dzxn2p6lSLv2R6HuP3B6CS,41,168,4,12716,60,135,80
f3ee0d62-261d-4fa1-9f4d-68d267ab9979,4RtT0ChvTKPf5oWi8Pv4LntrTlAYCVZKmCls4G5VWIlj8,28,452,10,1440,30,154,153
e0147d17-0136-479c-9922-c2d9d278acae,yRmTeqC9LnFeNbZbhTb95l66w8PGXREPewgfUQcPEfKUX,86,397,9,5711,84,139,117
8b6787e3-860b-4ff6-bc75-20c804b394ed,ottIBLgU9PzaIDwsVHDGW7x5mNIjmklWIuBMjX3mkA2gI,16,188,1,2320,130,58,147
ff1615c7-934b-43c0-bbf8-03c975482377,jZHKyR2UZ1Ky5CPn7NHp1osIvWntceyuY8lqiT0NRBaLB,30,325,6,12991,185,92,17
6d88d32e-c2d1-4795-9241-4fc2af41427b,hC1lcaRBjF6xbGjSPZ6WcEJyk2zd0W1UkR0TLGbKhohkd,6,269,2,18301,13,185,62
566b2fa7-9319-45b8-9323-ab799fc8fd5d,vttW7dP2RQIpDrryZIL3C7R0421zRHpFjgVPypNDR4ccP,66,316,3,8869,95,158,176
